1	0.823524	0.813450	0.102018	0.104949
2	0.164127	0.163424	-0.092839	-0.092223
3	0.321876	0.322463	-0.047434	-0.048833
4	-0.060389	-0.067056	-0.157270	-0.158457
5	-0.062046	-0.065096	-0.157123	-0.159420
6	0.320719	0.318367	-0.048764	-0.052198
7	0.151300	0.152868	-0.095382	-0.094407
8	0.930509	0.806434	0.114603	0.125497
9	2.728602	2.702370	0.634316	0.637749
10	0.838657	0.806572	0.100096	0.097283
11	0.164784	0.166217	-0.089396	-0.089785
12	0.316284	0.322470	-0.047537	-0.046808
13	-0.065860	-0.071708	-0.158454	-0.158969
14	-0.067642	-0.070888	-0.157300	-0.161251
15	0.318635	0.324485	-0.047970	-0.049927
16	0.161036	0.160308	-0.092192	-0.091383
17	0.926636	0.820150	0.111370	0.114982
18	2.325860	2.337958	0.542276	0.549274
19	0.856581	0.810884	0.102770	0.106330
20	0.168054	0.170226	-0.089690	-0.088542
21	0.316821	0.321424	-0.045785	-0.047529
22	-0.072625	-0.076979	-0.159802	-0.160706
23	-0.069147	-0.072537	-0.157251	-0.160093
24	0.320157	0.326340	-0.048663	-0.047917
25	0.163454	0.168930	-0.091426	-0.089736
26	0.907041	0.851644	0.116329	0.105767
27	2.123352	2.157742	0.486961	0.498919
28	0.860595	0.833197	0.112806	0.110637
29	0.168775	0.172665	-0.090266	-0.088634
30	0.323981	0.327894	-0.047196	-0.047412
31	-0.078259	-0.082901	-0.161130	-0.162509
32	-0.070530	-0.073551	-0.156907	-0.159919
33	0.321649	0.325121	-0.048990	-0.048003
34	0.162503	0.168876	-0.091236	-0.090837
35	0.877798	0.817067	0.110602	0.105068
36	2.039929	2.014678	0.467520	0.473637
37	0.865845	0.853455	0.111705	0.109214
38	0.170492	0.171897	-0.090115	-0.088658
39	0.329511	0.333156	-0.045452	-0.047643
40	-0.080996	-0.084753	-0.161222	-0.162597
41	-0.071826	-0.076845	-0.157350	-0.160619
42	0.320107	0.320343	-0.049981	-0.048324
43	0.164734	0.166563	-0.091776	-0.091984
44	0.893125	0.799879	0.101862	0.110484
45	1.992062	1.924970	0.444472	0.461663
46	0.856920	0.879097	0.114042	0.103292
47	0.171248	0.170890	-0.090002	-0.088597
48	0.330359	0.332197	-0.044813	-0.044571
49	-0.080172	-0.084767	-0.161007	-0.162513
50	-0.074174	-0.079110	-0.157484	-0.160220
51	0.314146	0.315859	-0.049440	-0.050065
52	0.166313	0.172171	-0.093115	-0.091279
