6.126164	0.283577	0.640019	0.683085	0.012599	-0.013161	0.905917	0.889938
6.131370	0.202842	0.613931	0.715097	0.010926	-0.013077	0.888581	0.893393
6.257606	0.165913	0.593851	0.706606	0.008847	-0.008578	0.912478	0.879112
6.259924	0.192422	0.499178	0.514875	0.008177	0.001367	0.910085	0.915672
0.058806	0.161705	0.464299	0.431137	0.007283	0.002363	0.843761	0.919541
0.084863	0.159042	0.472786	0.436513	0.006002	0.002605	0.897275	0.926595
0.109020	0.160079	0.445147	0.422716	0.004122	0.002263	0.923184	0.921898
0.146549	0.188901	0.492356	0.477022	-0.002119	-0.006137	0.854580	0.840643
0.190148	0.174829	0.483636	0.592035	-0.001440	-0.001262	0.916337	0.920370
0.160737	0.074994	0.525138	0.604602	-0.001709	0.000991	0.927158	0.910634
0.142253	6.280398	0.537248	0.650798	-0.000228	0.000922	0.885013	0.885141
0.084632	0.021572	0.558689	0.556144	0.000383	0.005351	0.867838	0.939078
0.008303	6.272932	0.619094	0.547290	0.001498	0.007735	0.920000	0.846156
6.280329	6.221287	0.611600	0.599742	0.002796	0.006437	0.899389	0.839517
0.007747	6.191764	0.569346	0.658359	0.004121	0.010148	0.900848	0.892572
0.029118	6.075322	0.557130	0.727397	0.003291	0.013313	0.897376	0.867819
0.022128	6.101703	0.550761	0.563364	0.004368	0.022273	0.904384	0.881266
6.273054	6.065010	0.618753	0.481677	0.003602	0.026663	0.883084	0.878186
0.012663	6.001405	0.603787	0.613989	0.002378	0.020158	0.890019	0.914310
0.084276	6.118624	0.509865	0.502445	0.002965	0.021040	0.928682	0.829417
0.086370	6.168944	0.509296	0.503399	0.003782	0.018458	0.928944	0.848120
0.076978	6.143764	0.496623	0.547352	0.004383	0.018550	0.920627	0.902692
0.110314	6.086875	0.434756	0.484456	0.003961	0.023646	0.919355	0.882377
0.114945	6.125767	0.491069	0.462024	0.001105	0.019623	0.900934	0.868410
0.094221	6.172628	0.588488	0.490432	0.001119	0.018493	0.875297	0.870684
0.021933	6.171483	0.582994	0.438916	0.007075	0.018999	0.836706	0.866266
6.252901	6.165145	0.630180	0.539070	0.006685	0.017466	0.882315	0.890820
6.182724	6.192128	0.710321	0.509024	0.008390	0.013598	0.885991	0.917174
6.114364	6.247613	0.640966	0.433554	0.018404	0.017780	0.910596	0.905890
6.075727	6.223113	0.675953	0.476509	0.014132	0.014916	0.847238	0.872335
6.087332	6.266908	0.604957	0.465126	0.015468	0.011924	0.917304	0.857569
6.048702	0.019185	0.641707	0.467676	0.021050	0.005451	0.911272	0.859106
6.032070	0.149990	0.595037	0.441791	0.023796	-0.003061	0.906550	0.887987
6.066664	0.296673	0.479641	0.385893	0.026498	-0.005884	0.859773	0.859474
6.191316	0.278252	0.346290	0.463825	0.016631	-0.007702	0.833841	0.858274
0.059034	0.242479	0.426658	0.517864	0.001285	-0.004136	0.821779	0.904800
0.194907	0.203420	0.562372	0.478588	-0.008528	-0.000744	0.890567	0.861440
0.229101	0.184867	0.464300	0.432216	-0.003659	-0.005433	0.853829	0.876779
0.264739	0.305625	0.442084	0.401862	-0.004541	-0.005370	0.885117	0.890067
0.277548	0.231368	0.475151	0.417997	-0.009434	-0.003339	0.903209	0.939415
0.234599	0.273524	0.630820	0.481730	-0.008873	-0.009997	0.867942	0.867736
0.235608	0.274296	0.591283	0.626062	-0.009064	-0.013303	0.867193	0.890802
0.245362	0.257363	0.575415	0.660123	-0.007603	-0.013067	0.885327	0.903003
0.191575	0.252000	0.648879	0.681103	-0.010056	-0.012664	0.904571	0.901114
0.203589	0.205374	0.664396	0.649233	-0.009836	-0.006713	0.876732	0.908851
0.116123	0.223686	0.744423	0.527962	-0.008349	-0.004903	0.888889	0.929046
0.160570	0.199957	0.597126	0.612750	-0.003606	-0.006743	0.922899	0.833856
0.095305	0.127240	0.641788	0.625666	-0.002075	-0.005059	0.885820	0.918158
0.051631	0.146212	0.609050	0.601538	0.000087	-0.004849	0.928528	0.915466
0.061156	0.213132	0.606948	0.575322	0.000460	-0.011386	0.882508	0.844417
0.036224	0.310803	0.627989	0.452140	0.002504	-0.012996	0.894395	0.912709
0.092903	0.369851	0.448239	0.436769	0.005616	-0.013551	0.874305	0.868680
0.137947	0.331433	0.410233	0.488365	0.002923	-0.017097	0.906026	0.856990
0.161350	0.418843	0.474713	0.519470	-0.003336	-0.017523	0.887765	0.846118
0.176531	0.318743	0.481584	0.505404	0.002446	-0.013572	0.885941	0.850721
0.151811	0.288544	0.358037	0.647881	0.006002	-0.018361	0.902655	0.824868
0.165575	0.369116	0.358203	0.619373	0.004514	-0.019418	0.901964	0.932144
0.113862	0.386439	0.494751	0.596854	0.003563	-0.017332	0.847171	0.923541
0.104700	0.427045	0.482882	0.566609	0.006242	-0.023384	0.885645	0.901873
0.001144	0.439174	0.600106	0.660204	0.005801	-0.021421	0.878847	0.890337
6.241812	0.446068	0.636865	0.636621	0.004960	-0.030044	0.908018	0.856656
6.238927	0.484520	0.620891	0.595181	0.006293	-0.024495	0.910018	0.934872
6.228147	0.444563	0.614993	0.719995	0.006818	-0.025106	0.907541	0.873095
6.231139	0.365345	0.585566	0.710052	0.007358	-0.021339	0.883941	0.862655
6.255255	0.177165	0.565635	0.808548	0.008526	-0.008271	0.899513	0.880076
6.228642	0.129092	0.555131	0.797906	0.009160	-0.015384	0.910645	0.878984
0.026309	0.147252	0.518783	0.700550	0.004154	-0.000862	0.899597	0.898743
0.012337	0.045689	0.539135	0.682145	0.004186	-0.001815	0.886850	0.929960
0.050150	0.102321	0.554124	0.553307	-0.001253	-0.003287	0.896568	0.810197
0.007602	0.104784	0.560100	0.533076	0.001007	-0.005519	0.873130	0.852636
0.126922	0.117473	0.579705	0.701531	-0.001422	-0.009970	0.842712	0.865942
0.121130	0.111469	0.504996	0.693105	-0.000243	-0.002816	0.881689	0.890118
0.156105	0.069476	0.446335	0.557471	0.001272	0.005061	0.921274	0.908854
0.167382	0.104893	0.482565	0.548451	-0.001300	-0.004559	0.908933	0.870678
0.130279	0.122732	0.582636	0.606718	-0.000605	-0.002763	0.897050	0.837345
0.069887	0.008939	0.565431	0.690015	0.001460	0.004740	0.924111	0.836928
0.095699	6.138233	0.519594	0.696672	-0.000142	0.007835	0.906568	0.876477
0.113916	6.192102	0.486505	0.686916	0.006434	0.009229	0.897319	0.877345
0.061615	6.111336	0.538764	0.705883	0.003457	0.012162	0.849126	0.877541
0.048655	6.123419	0.531449	0.597079	0.011905	0.010597	0.824501	0.917985
6.229139	6.209544	0.523620	0.536002	0.005269	0.012763	0.867703	0.886462
0.028976	6.226030	0.580190	0.602621	0.010176	0.004039	0.799004	0.875094
6.196311	0.089783	0.611806	0.404709	0.018238	0.006552	0.856686	0.886555
6.104981	0.176614	0.468814	0.287134	0.023145	0.006950	0.859412	0.888687
6.134544	0.168087	0.468681	0.311780	0.020692	0.006326	0.848722	0.919731
6.158097	0.172395	0.532695	0.427517	0.011487	0.002877	0.847907	0.921279
6.198546	0.165863	0.472667	0.422566	0.013110	0.002483	0.921454	0.911704
6.207433	0.136525	0.533453	0.474695	0.016076	-0.000428	0.899932	0.877256
6.119003	0.221811	0.533624	0.420689	0.018417	-0.001897	0.869223	0.887100
6.131076	0.213277	0.515608	0.451047	0.017338	-0.003070	0.895059	0.884869
6.183473	0.246372	0.571867	0.431957	0.014585	-0.003787	0.829879	0.890440
6.146179	0.276040	0.591678	0.404581	0.012745	-0.012055	0.832265	0.888148
6.171041	0.352717	0.567531	0.388857	0.013212	-0.011658	0.897505	0.887413
6.179855	0.335237	0.566042	0.305538	0.013145	-0.007350	0.901846	0.888147
6.143607	0.360840	0.573463	0.355751	0.013568	-0.005578	0.900168	0.909692
6.142821	0.356768	0.614094	0.310933	0.011013	-0.009618	0.880353	0.854558
6.140272	0.358794	0.631010	0.562935	0.013649	-0.026420	0.896460	0.849360
6.058745	0.533066	0.622269	0.468357	0.021742	-0.029387	0.879303	0.844241
6.072048	0.402870	0.500129	0.712010	0.023437	-0.033340	0.902503	0.848700
6.084538	0.453870	0.577448	0.640971	0.012318	-0.026999	0.879692	0.943668
6.102057	0.525130	0.646461	0.639512	0.008960	-0.029271	0.872121	0.916820
6.170484	0.481193	0.698248	0.643809	0.004936	-0.026244	0.849347	0.935843
6.227043	0.449818	0.576154	0.653622	0.010744	-0.026687	0.839942	0.897379
6.259008	0.471678	0.504787	0.660019	0.009471	-0.028048	0.852934	0.937276
6.248288	0.535868	0.512836	0.684226	0.013928	-0.032118	0.846755	0.868020
6.251773	0.488798	0.502883	0.705708	0.010082	-0.029691	0.853715	0.920365
6.252855	0.499077	0.544820	0.704364	0.010703	-0.031378	0.913650	0.905857
6.222687	0.493323	0.464736	0.675129	0.014327	-0.027592	0.920739	0.912627
6.259266	0.437991	0.429463	0.688376	0.015767	-0.025087	0.886239	0.873825
6.273397	0.497261	0.503886	0.688637	0.014738	-0.027759	0.845762	0.944605
6.268303	0.477958	0.509917	0.713662	0.014951	-0.029675	0.895316	0.848187
6.199348	0.522905	0.555614	0.687764	0.013271	-0.037895	0.851458	0.852263
6.135122	0.620411	0.585340	0.723268	0.018279	-0.041011	0.834458	0.925925
6.133862	0.570617	0.566116	0.709845	0.016849	-0.038822	0.888596	0.839824
6.118831	0.563185	0.525682	0.776230	0.022684	-0.038502	0.832851	0.821531
6.046919	0.385194	0.565868	0.821448	0.023793	-0.024886	0.906046	0.879394
6.031051	0.248138	0.536124	0.876431	0.024620	-0.026159	0.901975	0.832901
6.036919	0.203985	0.523206	0.866492	0.023817	-0.022100	0.873843	0.834823
6.050157	0.210718	0.560758	0.929640	0.020883	-0.025416	0.855554	0.874740
6.033681	0.172339	0.661414	0.845868	0.021567	-0.021437	0.893202	0.834814
6.009196	0.246212	0.561346	0.778793	0.027307	-0.012497	0.872867	0.889484
5.981497	0.138353	0.603434	0.787402	0.027704	-0.013915	0.871503	0.907343
6.004245	0.226164	0.576727	0.579713	0.023970	-0.005374	0.878256	0.900463
6.029556	0.102842	0.551247	0.615159	0.022993	-0.000164	0.894917	0.878887
6.080440	0.028499	0.538140	0.589868	0.016244	0.007718	0.884390	0.869457
6.155552	6.156591	0.630186	0.604331	0.007174	0.019506	0.868348	0.881725
0.008385	6.048700	0.567005	0.542967	0.003451	0.025894	0.874302	0.907810
0.088124	6.021719	0.584052	0.430534	-0.000047	0.024504	0.848720	0.875278
0.085214	6.178076	0.574832	0.424611	0.003045	0.014455	0.881184	0.808437
0.016550	0.085071	0.551616	0.378248	0.001232	0.011194	0.875999	0.783560
0.032607	0.115906	0.540993	0.399052	0.002861	0.004917	0.868120	0.780412
0.106088	0.067819	0.518214	0.662668	0.003816	-0.007066	0.875733	0.769949
0.061388	0.196907	0.507182	0.676539	0.001266	-0.015974	0.878622	0.728101
0.109531	0.277504	0.596846	0.551556	-0.003804	-0.013391	0.869935	0.798502
0.180676	0.180664	0.539371	0.649565	-0.001280	-0.011531	0.875105	0.811895
0.136761	0.149781	0.521176	0.720193	-0.000606	-0.008621	0.872494	0.903688
0.146046	0.057763	0.505141	0.777932	0.000054	-0.006179	0.921826	0.890888
0.098738	0.007904	0.577579	0.726962	-0.002979	0.007384	0.877652	0.852108
0.184094	0.004370	0.516737	0.714315	-0.008095	-0.010012	0.888222	0.876039
0.196990	0.201588	0.526925	0.489831	-0.002523	0.001818	0.862456	0.811555
0.095714	0.151716	0.575580	0.543029	-0.000698	0.001046	0.914688	0.897714
0.076501	0.039059	0.572752	0.514309	0.002306	0.003064	0.887651	0.903811
0.057917	0.026274	0.526067	0.563193	0.005287	0.002999	0.895896	0.942032
0.050335	0.032921	0.523223	0.552957	0.005803	0.004396	0.903225	0.900030
0.058148	0.031610	0.539554	0.591365	0.000709	0.004972	0.908714	0.867848
0.083724	6.279324	0.609740	0.592789	-0.000646	0.005479	0.877510	0.918898
0.040962	6.265655	0.657776	0.617924	-0.001931	0.005127	0.875277	0.926191
0.079093	6.264183	0.669112	0.540817	-0.001866	0.005237	0.877184	0.860183
0.053135	6.243572	0.603167	0.571395	0.003664	0.004789	0.920486	0.886149
6.240517	6.255229	0.634342	0.577236	0.005995	0.007461	0.909534	0.901261
6.162972	6.201872	0.631366	0.555223	0.006287	0.013592	0.918265	0.873406
6.168190	6.155757	0.699361	0.597161	0.007191	0.014127	0.913715	0.889167
6.126364	6.147887	0.669203	0.585197	0.009944	0.012005	0.822650	0.907351
6.101401	6.175412	0.701110	0.604063	0.016650	0.011516	0.900427	0.871113
5.982063	6.139449	0.690822	0.561909	0.016094	0.013374	0.925203	0.943660
6.059643	6.152393	0.712400	0.577746	0.018966	0.012740	0.908615	0.907733
5.999313	6.132594	0.583545	0.613934	0.022229	0.016614	0.835847	0.910272
6.048438	6.148538	0.490465	0.617605	0.024643	0.016533	0.912799	0.903402
6.047434	6.064423	0.597381	0.687579	0.020866	0.011196	0.818689	0.896281
6.146890	6.084328	0.412977	0.731709	0.025102	0.010293	0.866992	0.883568
6.151279	6.092351	0.449840	0.651813	0.024937	0.014192	0.885424	0.921900
6.013752	6.065689	0.507360	0.649658	0.028822	0.014679	0.821194	0.894918
5.998253	6.112561	0.587600	0.656990	0.020630	0.012424	0.852621	0.864368
6.020372	6.114212	0.534832	0.568891	0.028587	0.013471	0.902820	0.856667
5.952820	6.187104	0.617004	0.524360	0.023787	0.011206	0.858323	0.905300
6.082503	6.246957	0.536214	0.528560	0.019292	0.008964	0.803047	0.856759
6.152380	6.228366	0.504013	0.546526	0.021235	0.008291	0.823126	0.843303
6.092096	0.092931	0.690315	0.337066	0.014816	0.012067	0.830966	0.880303
6.138966	6.238073	0.698726	0.566818	0.005722	0.010862	0.903318	0.864208
6.186070	6.219793	0.618789	0.581793	0.007689	0.010505	0.931246	0.894335
6.225330	6.258168	0.575773	0.595383	0.008330	0.006492	0.861505	0.870465
0.000057	6.234366	0.508889	0.557228	0.006205	0.013429	0.875911	0.877732
0.050654	6.143737	0.546962	0.660702	0.000777	0.008890	0.897608	0.864403
0.145847	6.123498	0.531853	0.682967	-0.002108	0.012999	0.873955	0.899015
0.086173	6.106612	0.590965	0.598433	-0.000110	0.013882	0.839176	0.851539
0.092238	6.147822	0.602132	0.655150	-0.000758	0.016476	0.871055	0.858756
0.095340	6.125060	0.598134	0.680269	-0.004894	0.016377	0.870100	0.832296
0.108672	6.030924	0.642212	0.654784	-0.001889	0.016964	0.907172	0.827932
0.034780	6.038871	0.623844	0.614211	-0.002633	0.024246	0.902033	0.863192
0.046693	6.061737	0.560503	0.483598	0.000482	0.021819	0.909585	0.867947
0.066716	6.106057	0.621802	0.580184	0.000570	0.013323	0.894952	0.869984
0.082600	6.132596	0.498615	0.540927	0.006773	0.019214	0.858778	0.898301
6.274535	6.033161	0.528374	0.692572	0.012216	0.013188	0.855218	0.894284
6.190871	6.143105	0.491006	0.612612	0.014377	0.006771	0.843948	0.915649
6.233071	6.214592	0.514971	0.583498	0.008071	0.007437	0.857651	0.802389
0.020767	6.221353	0.544224	0.612414	0.001766	0.006546	0.900511	0.842590
0.084653	6.269180	0.651364	0.594284	-0.001113	0.003814	0.834581	0.902531
0.042022	6.259558	0.628443	0.634452	-0.001612	0.003800	0.933335	0.898685
0.049833	6.263011	0.593641	0.598305	0.001774	0.006199	0.912647	0.855470
0.027780	0.047064	0.596022	0.410177	0.002214	0.007959	0.909797	0.841725
0.041004	0.043763	0.578721	0.420291	0.005015	0.003857	0.900583	0.863509
0.019391	0.171029	0.626167	0.530866	0.006917	0.000863	0.872843	0.816945
6.162916	6.279089	0.652402	0.610410	0.006938	0.009381	0.880087	0.794512
0.002440	6.237935	0.428088	0.602839	0.014618	0.005900	0.841269	0.812008
6.255493	6.237776	0.443914	0.518160	0.014942	0.009953	0.841602	0.850872
0.019661	0.014973	0.406252	0.519547	0.012879	0.008369	0.812813	0.849266
0.028473	6.217695	0.484518	0.713799	0.002571	0.005478	0.745158	0.864896
0.049822	6.175994	0.609383	0.699654	-0.003920	0.007202	0.754585	0.859158
0.127581	6.254872	0.519119	0.595955	0.003245	0.010291	0.806638	0.852475
6.252798	6.238323	0.628963	0.498316	0.010565	0.013466	0.924955	0.924598
6.084241	6.249861	0.641099	0.524178	0.017304	0.012248	0.898058	0.897361
5.997058	6.220578	0.686482	0.617918	0.022837	0.009448	0.888143	0.835424
5.967072	6.192493	0.667183	0.587219	0.024994	0.010230	0.897888	0.942217
5.965424	6.210222	0.622252	0.572376	0.022331	0.008642	0.884305	0.898546
6.041645	6.202988	0.535104	0.587655	0.023139	0.011304	0.846798	0.903263
6.042113	6.190165	0.632802	0.585236	0.021200	0.011890	0.836454	0.888081
5.963026	6.123696	0.670704	0.590887	0.024854	0.015432	0.919596	0.919827
5.990422	6.095998	0.650439	0.610810	0.019229	0.014173	0.900216	0.897103
6.063431	6.237615	0.522527	0.384571	0.020908	0.019962	0.911133	0.830683
6.097285	6.207437	0.548312	0.384160	0.018247	0.018581	0.896898	0.834754
6.073677	6.144998	0.675727	0.650821	0.016948	0.007937	0.913881	0.867527
6.064425	6.258766	0.556444	0.547050	0.022740	0.011533	0.904459	0.844105
6.083754	6.179394	0.566596	0.618430	0.017401	0.011909	0.887305	0.889282
6.186252	6.136816	0.466263	0.577336	0.018004	0.011923	0.873318	0.912363
6.188788	6.189477	0.445172	0.509207	0.018566	0.012256	0.885414	0.903337
6.212539	0.017526	0.476828	0.550775	0.012405	0.006202	0.881647	0.927652
6.198001	0.015469	0.512135	0.537590	0.016457	0.004869	0.896615	0.867707
6.150072	0.033168	0.517927	0.465896	0.018647	0.006400	0.888690	0.928463
6.098435	0.108411	0.568218	0.422332	0.016232	0.006996	0.858590	0.928268
6.142422	0.094926	0.587151	0.434311	0.013988	0.006204	0.893817	0.912116
6.144800	0.094062	0.568421	0.434349	0.012548	0.005580	0.837400	0.898585
6.151129	0.110474	0.568696	0.503186	0.018109	-0.001385	0.883342	0.855914
6.247062	0.226021	0.253579	0.568071	0.028195	-0.001396	0.824439	0.863329
6.133744	0.012827	0.430330	0.531705	0.021642	0.002972	0.932982	0.881138
6.210072	0.129231	0.352308	0.440272	0.021942	0.002906	0.817762	0.885694
6.198319	0.134624	0.402475	0.434301	0.016214	0.002868	0.900684	0.900303
0.043483	0.096000	0.375378	0.578308	0.015418	-0.003061	0.839298	0.866901
0.055129	0.140783	0.293204	0.616962	0.014185	-0.005390	0.910375	0.917718
0.121419	0.101359	0.325828	0.660469	0.013692	-0.002521	0.923953	0.920122
0.067370	0.063155	0.407435	0.551720	0.010977	0.004174	0.868257	0.883687
0.132665	0.018481	0.404853	0.607893	0.010855	0.006848	0.829227	0.909299
0.122102	6.252626	0.279810	0.575175	0.009740	0.011973	0.857274	0.869755
0.215374	6.174212	0.287801	0.551487	0.000693	0.015595	0.879013	0.887294
0.313310	6.107744	0.384501	0.606525	-0.015600	0.017367	0.828989	0.871233
0.386755	6.088437	0.667278	0.604287	-0.025500	0.014863	0.925707	0.907172
0.410264	6.089831	0.781242	0.627713	-0.025470	0.015222	0.874227	0.907021
0.382033	6.031123	0.840751	0.618807	-0.038039	0.015201	0.809981	0.921903
0.454461	6.070212	0.924777	0.705690	-0.037009	0.013843	0.864152	0.899226
0.511041	6.080448	0.734769	0.591635	-0.043129	0.014719	0.769951	0.865478
0.570849	6.161726	0.766194	0.489523	-0.044446	0.020374	0.780350	0.896552
0.548193	6.053771	0.783922	0.639492	-0.041185	0.020245	0.838053	0.843358
0.551616	6.029073	0.551411	0.545426	-0.028288	0.025069	0.931087	0.836903
0.428055	6.035883	0.694947	0.630576	-0.023389	0.022397	0.942903	0.871748
0.400354	5.992922	0.703024	0.615851	-0.024254	0.022631	0.897687	0.912640
0.403726	6.027175	0.701767	0.684439	-0.023370	0.016086	0.912900	0.842403
0.391681	6.082820	0.684052	0.591670	-0.022400	0.023473	0.941231	0.909199
0.400589	6.009958	0.697096	0.489661	-0.021912	0.029885	0.942320	0.905157
0.386634	5.917842	0.686008	0.587208	-0.021384	0.030355	0.862225	0.834612
0.355130	5.958806	0.682695	0.538720	-0.021057	0.031942	0.818382	0.882085
0.254935	5.945884	0.799360	0.519201	-0.021976	0.028695	0.868563	0.881367
0.305564	5.939552	0.799152	0.706732	-0.022277	0.025370	0.886220	0.857193
0.349001	5.922147	0.523417	0.728610	-0.018098	0.025158	0.842374	0.881220
0.397042	5.949363	0.538095	0.554457	-0.024506	0.031686	0.880786	0.825965
0.466307	5.938883	0.640827	0.525337	-0.028691	0.030863	0.848640	0.902997
0.455072	5.937411	0.640443	0.511835	-0.026909	0.031158	0.907877	0.895545
0.485001	6.017268	0.669698	0.518270	-0.028305	0.029665	0.905974	0.827400
0.462388	5.944917	0.684534	0.544612	-0.027526	0.031968	0.906632	0.834239
0.467688	5.974427	0.701913	0.506166	-0.027374	0.032870	0.901523	0.848717
0.468821	5.984889	0.649476	0.521071	-0.029804	0.030526	0.913644	0.803108
0.534219	6.009090	0.609169	0.472044	-0.027879	0.030614	0.882847	0.905556
0.515255	6.020873	0.668062	0.554836	-0.025555	0.017520	0.904289	0.881486
