0	0.000000	3.141593	0.000000	3.141593	0.000000	3.141593	0.100000	0.900000
0	0.626324	3.295540	0.033681	5.970790	-0.037837	3.147685	0.352560	0.017110
0	0.528706	6.000197	1.204473	5.643046	-0.044955	6.674537	0.704612	0.016427
0	0.550762	3.998129	0.569146	1.746918	-0.053220	4.040396	0.629965	0.007947
0	0.984281	0.276882	0.513528	1.593588	-0.057761	7.272539	0.910036	0.002540
0	0.911474	3.787975	0.761538	3.535588	-0.061771	4.707963	0.661526	0.094641
0	0.845704	3.813949	0.718851	0.728105	-0.071736	0.981400	0.713350	0.531621
0	1.012085	3.565270	0.828886	1.314439	-0.080687	1.017127	0.767337	0.176004
0	1.001163	2.485206	0.851745	1.022151	-0.065632	1.056031	0.725729	0.658033
0	1.006371	2.699264	0.766813	6.127837	-0.079014	1.059742	0.871961	0.564588
0	1.069618	2.909605	0.749141	6.061749	-0.079658	1.055125	0.850288	0.247564
0	0.959629	2.680517	1.038186	6.219782	-0.085171	1.031943	0.801482	0.302965
0	0.928206	3.321188	0.992505	4.855792	-0.076015	1.039501	0.819498	0.308785
0	0.854488	3.310313	0.918154	4.867847	-0.080528	0.352791	0.705663	0.302680
0	1.007561	2.945822	0.891160	5.646334	-0.070640	0.263111	0.847643	0.301331
0	0.844361	3.570037	0.701975	5.019497	-0.072306	0.326660	0.787712	0.247124
0	0.953745	3.886600	0.860075	4.849746	-0.064425	0.243644	0.785525	0.754431
0	0.702812	3.887427	0.666920	5.556157	-0.040308	0.254811	0.877346	0.757926
0	0.536115	3.971268	0.636113	5.688781	-0.033503	0.264255	0.850010	0.493690
0	0.512837	3.826528	0.716125	5.124586	-0.032358	0.266096	0.890431	0.655867
0	0.485118	3.681526	0.738921	6.092097	-0.030969	0.265556	0.878414	0.754184
0	0.453741	3.673346	0.718962	5.861674	-0.031397	0.262223	0.887083	0.778387
0	0.449497	3.654147	0.754121	6.136370	-0.029584	0.251224	0.921266	0.517804
0	0.455030	3.852768	0.664615	5.963935	-0.021364	0.206025	0.898606	0.553779
0	0.318125	4.499035	0.619657	5.992189	-0.011414	0.144074	0.842006	0.490870
0	0.330657	5.502895	0.587035	5.049916	-0.019241	0.116819	0.835814	0.462257
0	0.413036	5.755728	0.544292	6.035226	-0.023269	0.108669	0.898706	0.398990
0	0.417493	5.167725	0.597484	0.553546	-0.015610	0.135165	0.864281	0.793172
0	0.217908	4.770149	0.592314	0.327786	-0.003990	0.170546	0.832339	0.694674
0	0.192997	4.361454	0.514127	0.542772	0.000935	0.131833	0.873552	0.664401
0	0.153488	4.964507	0.469375	5.581890	-0.000937	0.148882	0.902617	0.577954
0	0.168306	5.093188	0.506511	5.616488	-0.000411	0.153206	0.907588	0.699317
0	0.149560	4.797376	0.576262	5.695660	-0.002376	0.164680	0.908082	0.741132
0	0.100632	4.944997	0.570643	6.174916	0.002058	0.102894	0.883958	0.549942
0	0.057837	5.458308	0.554307	0.502782	0.002251	0.054993	0.892694	0.444942
0	0.061287	5.669487	0.523520	0.176716	0.003223	0.090626	0.871919	0.544978
0	0.072876	5.801946	0.538770	6.110598	0.003024	0.050870	0.916121	0.518027
0	0.058273	6.173464	0.515731	5.974630	0.006210	0.069281	0.902539	0.821192
0	0.005301	5.924052	0.522846	0.245860	0.006431	0.043168	0.914712	0.896984
0	0.041008	6.004365	0.504005	0.422663	0.006259	0.042889	0.900439	0.771505
0	0.022734	5.890484	0.558848	0.374959	0.007199	0.039113	0.862105	0.775149
0	0.014112	5.872241	0.511792	0.474333	0.008595	0.035773	0.911514	0.763981
0	0.051742	6.071556	0.516355	0.453553	0.003676	0.038026	0.839430	0.885775
0	0.091386	5.824669	0.482248	0.417592	-0.000241	0.036537	0.849179	0.803611
0	0.204551	6.102506	0.465522	0.285364	-0.010219	0.028887	0.881735	0.780610
0	0.203037	6.122970	0.532103	0.289584	-0.000492	0.030766	0.867292	0.910073
0	0.185985	6.172988	0.449852	0.313791	0.000305	0.023126	0.949273	0.776726
0	0.185750	6.213720	0.459675	0.356881	-0.000161	0.024628	0.865821	0.918830
0	0.215379	6.161062	0.415071	0.440249	-0.000507	0.025999	0.953992	0.825732
0	0.229046	6.163822	0.426198	0.414951	-0.000546	0.025929	0.857904	0.895260
0	0.250907	6.107129	0.386782	0.393472	-0.001107	0.023778	0.857662	0.920745
0	0.222074	6.231246	0.373305	0.387959	-0.000114	0.014544	0.936063	0.891698
0	0.255199	6.270125	0.408690	0.405006	-0.000030	0.011021	0.897805	0.863738
0	0.249995	6.264805	0.380453	0.520902	0.000132	0.010815	0.913610	0.857493
0	0.228506	6.269728	0.454660	0.523123	-0.004180	0.008440	0.911656	0.882447
0	0.231389	6.280151	0.439887	0.522789	-0.003615	0.007356	0.894315	0.911226
0	0.197071	0.009112	0.413964	0.514132	0.005533	0.007724	0.868222	0.899023
0	0.008826	0.033960	0.503411	0.485563	0.021256	0.008250	0.858534	0.889860
0	5.968599	0.064509	0.468480	0.468012	0.032769	0.007903	0.832727	0.931108
0	5.997896	0.058959	0.481612	0.436791	0.029053	0.008936	0.823816	0.930132
0	5.973951	0.067931	0.710177	0.440886	0.016542	0.008284	0.749586	0.893277
0	6.136036	0.061970	0.630583	0.452061	0.009554	0.007314	0.762617	0.918865
0	6.139592	0.088558	0.689214	0.468171	0.009668	0.006175	0.862676	0.907353
0	6.115970	0.086694	0.691338	0.491312	0.012906	0.008041	0.874474	0.846252
0	6.160685	0.029677	0.670874	0.431677	0.006174	0.013225	0.891844	0.854354
0	6.163378	0.016183	0.688894	0.439100	0.007807	0.008981	0.894696	0.894508
0	6.153704	0.021063	0.674455	0.470909	0.006892	0.007006	0.902805	0.888838
0	6.170140	0.064581	0.708898	0.486665	0.005090	0.004765	0.867903	0.881309
0	6.228830	0.143901	0.695983	0.433554	0.000808	0.007738	0.912085	0.890852
0	6.231949	0.119702	0.712084	0.385444	0.001403	0.000928	0.869131	0.832499
0	6.240547	0.137840	0.737784	0.692020	-0.001496	-0.017126	0.867353	0.830706
0	0.090960	0.091822	0.455927	0.873547	0.003911	-0.011866	0.913869	0.841907
0	0.080703	0.115117	0.552163	0.744281	0.001417	-0.015944	0.906555	0.845475
0	0.029205	0.272254	0.635747	0.541555	0.002479	-0.009387	0.865149	0.804901
0	0.012328	0.234320	0.666282	0.581032	0.003070	-0.007671	0.861397	0.826579
0	6.244319	0.159983	0.652838	0.594776	0.004932	-0.009398	0.920847	0.888562
0	6.270909	0.287990	0.573146	0.600251	0.010314	-0.016467	0.907169	0.887465
0	6.148560	0.362096	0.644175	0.482784	0.011533	-0.019151	0.895953	0.881549
0	6.141740	0.324507	0.632205	0.538912	0.011090	-0.015897	0.889348	0.785771
0	6.180971	0.340868	0.629779	0.441356	0.009011	-0.015428	0.867107	0.816813
0	6.170488	0.392356	0.621111	0.512633	0.012158	-0.018787	0.898738	0.926409
0	6.130753	0.386889	0.591818	0.589589	0.013322	-0.015878	0.896355	0.819379
0	6.071553	0.241990	0.638891	0.599476	0.015636	-0.005517	0.914479	0.813069
0	6.071466	0.195824	0.582761	0.550658	0.015414	0.000239	0.881412	0.918509
0	6.080264	0.036133	0.711952	0.567357	0.020032	0.007786	0.861087	0.887445
0	6.016757	6.267634	0.604756	0.485976	0.022465	0.017639	0.848362	0.868422
0	6.072212	6.256641	0.548737	0.546774	0.020970	0.005346	0.886073	0.938100
0	6.099771	0.022780	0.554760	0.525620	0.016954	0.005147	0.863507	0.903534
0	6.172904	0.022575	0.481198	0.541765	0.018560	0.003868	0.870666	0.916339
0	6.096611	0.010319	0.586062	0.540915	0.016391	0.003820	0.941129	0.916602
0	6.117255	0.057451	0.539404	0.544405	0.015917	0.001421	0.833344	0.917626
0	6.080401	0.064682	0.587589	0.601329	0.013364	-0.002857	0.946304	0.868253
0	6.215842	0.063967	0.526310	0.576364	0.014443	0.006332	0.840547	0.839283
0	6.195449	0.002842	0.588820	0.498144	0.009218	0.015789	0.940747	0.915992
0	6.192165	0.038560	0.589865	0.267928	0.009125	0.019385	0.849030	0.805112
0	6.216532	0.038722	0.641545	0.343103	0.006451	0.015973	0.888596	0.916935
0	6.228158	0.010112	0.596438	0.396247	0.008021	0.011093	0.922839	0.880313
0	6.214748	0.018427	0.631981	0.476184	0.003109	0.010432	0.831166	0.918429
0	0.094552	6.280406	0.650257	0.497919	-0.008722	0.008307	0.855340	0.903454
0	0.207054	0.087243	0.604495	0.490788	-0.003287	0.007179	0.885330	0.834340
0	0.145581	6.282391	0.411376	0.565657	0.003026	0.003804	0.822257	0.873464
0	0.197772	0.039557	0.417733	0.568221	-0.002087	0.006146	0.929802	0.896472
0	0.264084	6.256794	0.504285	0.564006	-0.014778	0.007390	0.852657	0.889388
0	0.310500	0.010243	0.566182	0.467503	-0.010274	0.013083	0.887725	0.896360
0	0.218871	6.243503	0.696847	0.507043	-0.011834	0.010546	0.906456	0.855788
0	0.182278	6.254676	0.659747	0.556984	-0.005651	0.007030	0.892978	0.913117
0	0.100046	6.273173	0.672952	0.536256	-0.003219	0.006801	0.872551	0.908317
0	0.116493	0.007987	0.571416	0.495368	0.003936	0.010439	0.862294	0.895151
0	0.039319	0.019076	0.567864	0.426301	-0.002335	0.011869	0.871491	0.925936
0	0.023139	6.252848	0.562642	0.501433	0.008062	0.011031	0.819897	0.920727
0	0.040279	6.253802	0.442499	0.504748	0.010430	0.010147	0.832503	0.921888
0	0.052390	0.025254	0.401171	0.490068	0.010232	0.006542	0.861625	0.903346
0	0.077615	0.036452	0.425629	0.544322	0.006864	0.003353	0.927731	0.873142
0	0.091151	0.088587	0.498278	0.529269	0.005543	0.002036	0.893923	0.869603
0	0.058439	6.267455	0.502505	0.608012	0.004324	0.002738	0.886995	0.951548
0	0.109747	6.254611	0.497952	0.677606	0.005006	0.002148	0.851895	0.814889
0	0.049024	0.035929	0.440989	0.619180	0.012198	0.007294	0.864354	0.890823
0	0.007230	6.282213	0.422396	0.504168	0.009862	0.003487	0.920549	0.859587
0	0.028733	0.021800	0.476126	0.477723	0.004649	0.014070	0.886278	0.911665
0	0.026719	0.002059	0.639498	0.377545	0.010190	0.015613	0.874210	0.828951
0	6.228386	6.277077	0.674391	0.421150	0.004975	0.015082	0.888421	0.850123
0	6.246950	6.242666	0.626826	0.475973	0.002600	0.018135	0.873420	0.878169
0	0.073892	6.148079	0.603958	0.507428	0.001832	0.018039	0.898403	0.801820
0	0.062298	6.091321	0.669740	0.560508	0.005969	0.014489	0.914679	0.852736
0	0.024379	6.149442	0.480962	0.609201	0.013345	0.008239	0.909446	0.905852
0	0.017823	6.276589	0.436624	0.462374	0.012302	0.009090	0.954959	0.923882
0	0.009920	0.044963	0.432283	0.441314	0.012391	0.011588	0.857692	0.891588
0	0.030879	6.238401	0.427654	0.572474	0.010474	0.009393	0.922306	0.872006
0	0.062744	6.258182	0.397988	0.560274	0.009326	0.006621	0.872062	0.928989
0	0.074258	6.236647	0.542991	0.573264	0.007465	0.005968	0.900697	0.879920
0	6.263875	6.261287	0.480373	0.616674	0.007896	0.006303	0.904275	0.921092
0	0.095949	6.279892	0.461660	0.604083	0.003319	0.007128	0.905088	0.853944
0	0.148867	6.211997	0.461285	0.631893	0.001945	0.007383	0.889920	0.868802
0	0.167164	0.006521	0.387424	0.577459	-0.002233	0.010763	0.903623	0.881345
0	0.228932	6.150002	0.594316	0.690988	-0.019900	0.011525	0.914071	0.895398
0	0.360905	6.077805	0.677295	0.643479	-0.029367	0.011427	0.732545	0.900386
0	0.322434	6.146231	0.746315	0.590294	-0.029479	0.018444	0.791451	0.868655
0	0.423276	6.081043	0.917773	0.621385	-0.031104	0.018792	0.849738	0.884330
0	0.457282	6.063881	0.703613	0.632686	-0.037081	0.017092	0.746638	0.891102
