5.987182	0.333901	0.376605	0.578714	0.033566	6.259934	0.982281	0.986569
6.029359	0.322234	0.420443	0.628218	0.032190	6.268681	0.972182	0.980788
5.948919	0.148667	0.544440	0.594102	0.030545	6.275061	0.970174	0.972277
5.975905	0.186228	0.479183	0.534673	0.032471	6.274777	0.989442	0.990491
6.031682	0.162332	0.437533	0.590393	0.030532	6.275670	0.985786	0.985102
6.085245	0.155871	0.413672	0.650406	0.030236	6.272984	0.971994	0.988083
6.132181	0.180893	0.366745	0.635027	0.020617	6.272328	0.972140	0.988709
6.238860	0.179758	0.494336	0.628429	0.019165	6.273696	0.983440	0.987125
6.233088	0.158594	0.393815	0.723647	0.013864	6.270077	0.986121	0.978649
0.044230	0.112582	0.430810	0.785192	0.013488	6.271411	0.985979	0.986816
0.038673	0.088066	0.525161	0.739843	0.013535	6.270785	0.970173	0.984367
6.217550	0.201180	0.328028	0.653340	0.026016	6.276845	0.975542	0.978548
6.094470	0.093693	0.410822	0.656499	0.024307	6.271957	0.970637	0.984167
6.214843	0.067007	0.439496	0.871237	0.025606	6.271520	0.970536	0.978105
6.065940	0.017056	0.365257	0.757893	0.025111	6.281134	0.965463	0.965979
6.162585	0.031046	0.406845	0.666556	0.015897	6.287757	0.949470	0.972420
0.131884	0.049571	0.235839	0.746700	0.008115	6.278322	0.949463	0.971761
0.166316	0.029396	0.586855	0.576620	0.002841	6.280673	0.966630	0.965605
0.181552	0.134278	0.389069	0.638995	-0.010038	6.282233	0.980723	0.989687
0.256956	6.257275	0.558012	0.663957	-0.009501	6.294062	0.970012	0.963772
0.236441	6.227510	0.480205	0.435762	-0.011136	6.306715	0.968591	0.983922
0.154860	6.126722	0.552015	0.582305	-0.001328	6.300373	0.978646	0.993288
0.152789	6.095657	0.485958	0.587054	-0.004682	6.301740	0.986954	0.987675
0.207615	6.140134	0.533490	0.519783	-0.005638	6.301674	0.982323	0.977058
0.123030	6.140212	0.599993	0.555142	-0.007263	6.299610	0.988791	0.984038
0.188881	6.134169	0.576097	0.563705	-0.008696	6.298558	0.986590	0.982172
0.189514	6.208286	0.576548	0.512025	-0.007716	6.302287	0.987566	0.981305
0.163111	6.159193	0.619092	0.487246	-0.006848	6.299842	0.986818	0.979352
0.084069	6.193448	0.653091	0.575072	-0.007485	6.293584	0.984471	0.981881
0.148357	6.209986	0.564986	0.612896	-0.001406	6.290166	0.974836	0.986808
0.153577	6.185633	0.511717	0.651041	-0.002684	6.290856	0.990276	0.982835
0.186866	6.281031	0.489213	0.443411	-0.005256	6.295157	0.979216	0.980133
0.198777	6.205547	0.559989	0.676493	-0.004526	6.288858	0.983524	0.990554
0.197204	6.266498	0.446347	0.654006	0.001417	6.283310	0.979856	0.976832
0.148042	6.242907	0.387219	0.779619	-0.000642	6.286911	0.975938	0.983680
0.214406	6.263051	0.346673	0.579087	-0.005422	6.295112	0.980401	0.971640
0.281706	6.200149	0.401265	0.640179	-0.009818	6.289378	0.976699	0.990103
0.239509	6.246575	0.456949	0.508065	-0.005855	6.297252	0.984661	0.979936
0.224047	6.206947	0.579728	0.608581	-0.013885	6.294794	0.984838	0.985828
0.233290	6.282052	0.651303	0.596274	-0.014087	6.289382	0.980135	0.973003
0.197670	0.047735	0.667957	0.583383	-0.011604	6.278872	0.989956	0.976409
