1	16.395540	14.483454	0.935376	0.358292
2	15.492781	13.025343	0.873904	0.276317
3	14.807460	12.110830	0.815029	0.217959
4	14.407541	11.755648	0.761302	0.138745
5	13.902912	11.342020	0.709818	0.110359
6	13.659931	11.069749	0.661026	0.077634
7	13.265474	11.117550	0.613398	0.060579
8	12.903923	11.125190	0.568898	0.049356
9	12.697468	11.154251	0.533972	0.026998
10	12.429202	11.030007	0.501017	0.015429
11	12.193613	10.951185	0.471163	0.027926
12	11.986037	10.905623	0.441158	0.020972
13	11.888111	10.874636	0.414380	0.015331
14	11.828003	10.942810	0.388067	0.011151
15	11.746294	10.932548	0.364347	0.008592
16	11.733706	10.802808	0.341675	-0.020264
17	11.652851	10.688505	0.318537	-0.017828
18	11.572142	10.358969	0.298409	-0.035049
19	11.436672	10.508759	0.278458	-0.038023
20	11.424407	10.601913	0.263686	-0.022149
21	11.363881	10.698908	0.251411	-0.001842
22	11.379251	10.759765	0.239073	-0.006731
23	11.435386	10.889125	0.224960	-0.014760
24	11.363991	10.654056	0.208753	-0.011832
25	11.219074	10.684164	0.192568	-0.013738
26	11.127146	10.437292	0.174955	0.000663
27	11.088489	10.412912	0.158733	0.001643
28	10.960015	10.463868	0.145124	-0.004342
29	10.814555	10.530961	0.132268	-0.017716
30	10.788107	10.470181	0.121046	-0.017965
31	10.769312	10.485278	0.109442	-0.018983
32	10.764211	10.350684	0.098983	-0.026300
33	10.649872	10.438356	0.089915	-0.033473
34	10.501709	10.529522	0.078420	-0.021165
35	10.382758	10.479855	0.067814	-0.031023
36	10.220510	10.582447	0.056394	-0.000152
37	10.059130	10.484481	0.043214	0.008358
38	10.040568	10.257261	0.029614	0.009022
39	9.934887	10.343320	0.016704	-0.000365
40	9.889539	10.330135	0.005668	-0.003751
41	9.764082	10.352730	-0.003051	-0.002403
42	9.577975	10.547294	-0.011890	-0.016225
43	9.547361	10.466078	-0.017677	-0.014796
44	9.513461	10.458730	-0.026105	-0.035789
45	9.557661	10.471740	-0.036356	-0.018945
46	9.495679	10.511656	-0.044882	-0.033414
47	9.509299	10.174237	-0.051864	-0.008747
48	9.401937	10.254135	-0.058483	-0.035047
49	9.430621	10.266751	-0.061425	-0.033628
50	9.456145	10.222813	-0.064457	-0.015633
51	9.520552	10.216435	-0.066858	-0.031677
52	9.487269	10.375971	-0.067077	-0.027775
53	9.512833	10.318289	-0.066693	-0.029419
54	9.472612	10.093137	-0.064771	-0.030948
55	9.510413	10.027767	-0.062011	-0.020269
56	9.512449	10.091202	-0.057378	-0.039227
57	9.479180	10.244189	-0.055430	-0.016147
58	9.448547	10.280468	-0.051349	-0.010691
59	9.559544	10.186594	-0.047618	-0.018031
60	9.637123	10.208373	-0.044024	-0.034012
61	9.735714	10.209149	-0.038864	-0.033449
62	9.728430	10.225053	-0.033791	-0.020530
63	9.729915	10.334511	-0.026900	-0.013166
64	9.616438	10.382960	-0.021337	-0.009145
65	9.583996	10.441313	-0.018438	-0.007620
66	9.648168	10.379041	-0.018905	-0.009756
67	9.567097	10.387609	-0.022748	0.003195
68	9.531467	10.440244	-0.027591	0.002123
69	9.538128	10.385051	-0.033935	0.006934
70	9.476163	10.158179	-0.040935	-0.002376
71	9.372578	10.208747	-0.047742	-0.011090
72	9.362513	10.330169	-0.052506	0.002665
73	9.336375	10.187247	-0.056860	0.001105
74	9.285334	10.248148	-0.061064	-0.001288
75	9.323280	10.373064	-0.062037	-0.013098
76	9.402057	10.425077	-0.060847	-0.009844
77	9.369997	10.304312	-0.056753	-0.001741
78	9.348451	10.234993	-0.052990	-0.008537
79	9.259885	10.242467	-0.050818	-0.001746
80	9.277549	10.255262	-0.051869	0.012353
81	9.318681	10.175768	-0.050983	0.024141
82	9.455725	10.175865	-0.049661	0.001649
83	9.586341	10.199168	-0.045594	-0.000049
84	9.684998	10.229680	-0.041232	0.003009
85	9.696819	10.330312	-0.036670	0.003866
86	9.740815	10.345195	-0.034319	-0.003023
87	9.793665	10.364957	-0.030178	0.000923
88	9.828801	10.459129	-0.022559	-0.006175
89	9.890798	10.522221	-0.014197	-0.004426
90	9.893033	10.394088	-0.009130	-0.013087
91	9.962246	10.549379	-0.005029	-0.011640
92	9.977881	10.391796	-0.001378	-0.010541
93	9.853937	10.482455	0.000496	-0.004046
94	9.776709	10.407711	-0.000364	-0.004130
95	9.730806	10.218979	-0.001517	-0.013677
96	9.596206	10.306537	-0.003011	-0.007595
97	9.574783	10.202903	0.000567	-0.011367
98	9.603251	10.293901	0.003484	-0.020695
99	9.660466	10.149938	0.007020	-0.012039
100	9.765336	10.183296	0.009282	-0.017718
1	17.059199	14.448534	0.944522	0.297938
2	16.259746	12.643448	0.888512	0.227176
3	15.565757	11.694476	0.836346	0.170196
4	14.993131	11.297443	0.791716	0.124496
5	14.643349	11.140128	0.749051	0.103054
6	14.307497	11.087163	0.708571	0.072193
7	14.006544	11.137118	0.668090	0.053970
8	13.776232	10.974320	0.627880	0.052647
9	13.586999	10.921575	0.588831	0.059855
