"count"	"b7a"	"b7b"
3755	3.162984	3.08247
3756	3.064639	2.834714
3757	3.094388	2.96268
3758	3.106543	2.840033
3759	3.062906	2.807743
3760	3.40041	2.781283
3761	3.117422	2.775407
3762	2.934608	2.904435
3763	3.325942	2.997893
3764	3.301559	3.082645
3765	2.999186	2.642078
3766	3.150704	2.787764
3767	3.123112	2.890867
3768	3.339664	2.753558
3769	3.336837	3.304588
3770	3.291103	3.289224
3771	3.271152	3.276536
3772	3.489552	3.354586
3773	3.553116	3.256549
3774	3.491776	2.993987
3775	3.052601	2.881031
3776	3.229724	3.172951
3777	2.933086	3.201551
3778	3.635433	3.046505
3779	3.424245	3.131019
3780	3.491043	3.13101
3781	3.825208	3.050545
3782	3.530181	3.148945
3783	3.696629	3.036175
3784	3.628905	3.436102
3785	3.636099	3.200964
3786	3.549273	3.259583
3787	3.748402	3.198936
3788	3.471161	3.339638
3789	3.443236	2.923379
3790	3.179227	3.092813
3791	3.139686	3.301744
3792	3.020651	2.952635
3793	2.994135	3.147046
3794	2.893879	3.19252
3795	2.986088	3.075475
3796	3.184841	3.051431
3797	3.054487	2.96079
3798	3.306872	3.148435
3799	3.028632	3.263114
3800	3.060702	3.296831
3801	3.210997	3.319761
3802	2.990571	2.880037
3803	3.025296	3.16527
3804	3.199785	2.681635
3805	3.27606	2.976536
3806	3.232118	2.942188
3807	3.307422	3.014751
3808	3.304549	3.150845
3809	3.199387	3.176612
3810	3.168312	3.098973
3811	3.425106	3.098823
3812	3.340122	3.220267
3813	2.960001	3.407928
3814	3.402442	3.445234
3815	3.196466	2.936384
3816	3.290497	3.217687
3817	3.369921	3.067017
3818	3.439665	3.525055
3819	3.394926	3.543131
3820	3.431967	3.284065
3821	3.568886	3.050689
3822	3.113752	3.185513
3823	3.447392	3.039353
3824	3.368165	3.364688
3825	3.25657	3.409025
3826	3.37753	3.17841
3827	3.302378	2.930072
3828	3.404112	2.777145
3829	3.627889	3.149664
3830	3.575757	3.13851
3831	3.501462	3.146695
3832	3.649524	3.091156
3833	3.433988	3.08994
3834	3.844167	3.156628
3835	3.849752	3.291603
3836	3.619695	2.954357
3837	3.584242	2.793163
3838	3.643523	2.784318
3839	3.540129	2.963461
3840	3.566802	3.183369
3841	3.371679	3.064464
3842	3.293322	3.071678
3843	2.985464	3.231414
3844	3.279074	3.326253
3845	3.227469	3.212021
3846	3.220146	3.505291
3847	3.052994	3.050582
3848	3.086466	3.30778
3849	3.221463	3.447065
3850	3.202715	3.36604
3851	2.992942	3.233077
3852	2.965789	3.712436
3853	3.499633	3.815494
3854	3.42991	3.971368
3855	3.344007	4.01189
3856	3.204116	3.726758
3857	3.312068	3.616826
3858	3.137685	3.819626
3859	3.335517	3.529832
3860	3.287866	3.584389
3861	3.519827	3.636011
3862	3.575797	3.130903
3863	3.722067	3.149056
3864	3.335855	3.066376
3865	3.469995	3.10221
3866	3.615594	3.395642
3867	3.729449	3.432277
3868	3.574484	3.198648
3869	3.424816	3.458955
3870	3.530435	3.541803
3871	3.297543	3.313361
3872	3.110856	3.564428
3873	3.378058	3.229813
3874	3.722748	3.524222
3875	3.87384	3.569928
3876	3.766851	3.70244
3877	3.495078	3.658032
3878	3.55693	3.029918
3879	3.689777	2.985005
3880	3.433094	3.235245
3881	3.755239	3.164297
3882	3.545803	3.292695
3883	3.35371	3.259917
3884	3.833874	3.141441
3885	3.474844	3.185228
3886	3.508008	3.176246
3887	3.365387	3.087853
3888	3.123683	3.184211
3889	2.95573	2.933367
3890	2.977571	2.947225
3891	2.645807	2.831848
3892	2.637221	2.848275
3893	3.001255	3.066304
3894	2.973936	3.046206
3895	2.812023	2.828342
3896	3.213374	2.754117
3897	3.377877	2.925247
3898	3.062335	2.835265
3899	2.954186	2.810935
3900	3.199576	2.856099
3901	3.295732	3.000251
3902	3.578406	2.850993
3903	3.57175	2.859211
3904	3.683007	3.071773
3905	3.587799	2.926876
3906	3.478233	3.149918
3907	3.422468	3.161633
3908	3.716889	2.769498
3909	4.102441	3.020873
3910	3.741309	2.855781
3911	3.978899	2.780832
3912	4.18049	2.758816
3913	3.813698	2.901103
3914	3.988756	2.932681
3915	3.970119	2.919885
3916	3.584372	2.849118
3917	3.265053	2.856252
3918	3.520585	2.72656
3919	3.377337	2.996759
3920	3.547929	2.829438
3921	4.045593	3.029012
3922	3.896086	3.12595
3923	3.977673	2.69388
3924	3.999522	2.953265
3925	3.981241	2.940216
3926	3.737563	3.295756
3927	3.569963	3.233467
3928	3.364205	2.86135
3929	3.375893	3.216373
3930	3.544306	2.888915
3931	3.525769	3.044385
3932	3.266927	3.240418
3933	3.474406	3.214856
3934	3.631851	3.238214
3935	3.47494	3.205196
3936	3.443963	3.101919
3937	3.730658	3.085789
3938	3.65514	3.246024
3939	3.634648	2.787826
3940	3.459259	2.938722
3941	3.218034	2.500161
3942	3.907796	2.438728
3943	3.716441	2.330782
3944	3.793191	3.03772
3945	3.861059	2.596054
3946	4.076703	2.943314
3947	3.665333	2.865138
3948	3.532576	3.098604
3949	3.689176	3.303833
3950	4.085052	3.295526
3951	3.909438	3.200343
3952	4.000919	3.150918
3953	3.944398	3.237059
3954	3.991558	3.109498
3955	4.129683	3.12167
3956	4.181208	3.188055
3957	3.995798	2.956959
3958	3.996368	3.24685
3959	4.120961	3.137948
3960	3.754913	3.155124
3961	3.696571	3.16985
3962	3.688711	3.144933
3963	3.685203	3.220199
3964	3.865496	2.966341
3965	3.693256	3.089495
3966	3.915816	3.034765
3967	3.828709	3.040076
3968	3.867118	2.782923
3969	3.006666	2.670611
3970	2.984178	2.734651
3971	3.098178	2.829929
3972	2.951179	2.559049
3973	3.223782	2.774365
3974	2.968919	3.069475
3975	2.827856	2.982861
3976	2.51811	3.089908
3977	2.691555	3.240781
3978	2.66959	2.854833
3979	2.693435	2.960118
3980	3.548591	2.935917
3981	3.53784	2.94645
3982	3.29742	2.948393
3983	3.039012	2.981208
3984	3.735676	2.68287
3985	3.577073	2.784805
3986	3.612781	2.937064
3987	3.324932	2.571465
3988	3.324351	2.731562
3989	3.571263	2.492301
3990	3.601275	2.606777
3991	3.492184	2.7199
3992	3.13192	2.891035
3993	3.179856	2.906032
3994	3.506617	2.759458
3995	3.468114	2.732995
3996	3.133611	2.685134
3997	3.436759	2.914524
3998	3.478408	3.148062
3999	3.308552	3.242721
4000	3.307885	3.574228
4001	3.242764	3.718885
4002	2.964276	2.762593
4003	3.654889	3.522071
4004	3.533514	3.419849
4005	3.547543	3.282843
4006	3.254977	3.280905
4007	3.222262	3.075256
4008	3.085049	2.903522
4009	3.509996	2.81328
4010	3.518951	3.066672
4011	3.326288	2.863831
4012	3.397696	2.965245
4013	3.338009	2.857998
4014	3.247314	2.736895
4015	3.33265	2.766081
4016	3.190471	2.372595
4017	3.221147	2.865128
4018	3.342412	2.990082
4019	3.321884	3.138387
4020	3.155896	2.534083
4021	3.19742	2.755251
4022	3.390977	3.333323
4023	3.014222	2.886422
4024	2.761862	2.70709
4025	3.101945	2.730427
4026	3.116157	3.024156
4027	3.287124	2.881831
4028	3.263575	2.798666
4029	3.278733	2.730989
4030	3.104062	2.706336
4031	3.084303	2.820015
4032	3.125857	2.969863
4033	3.022209	3.080693
4034	3.326433	2.98199
4035	3.088913	3.136922
4036	3.077204	3.053446
4037	3.423519	2.735041
4038	3.358594	2.809024
4039	3.489143	2.731135
4040	3.157126	2.842732
4041	3.195379	2.844874
4042	3.114029	2.730557
4043	3.014131	2.657636
4044	3.155453	2.586514
4045	3.083933	2.984046
4046	3.265559	2.940186
4047	3.333926	2.785832
4048	3.404308	2.906498
4049	3.44214	3.226178
4050	3.523647	3.040353
4051	3.471013	3.183016
4052	3.443528	2.986234
4053	3.403139	3.071487
4054	3.52442	3.099113
4055	3.282101	3.012656
4056	3.292837	3.08114
4057	3.419709	2.967151
4058	3.355483	2.926423
4059	3.535256	3.049144
4060	3.599989	2.761636
4061	3.90524	2.82702
4062	3.435342	2.733901
4063	3.347607	2.645545
4064	3.575326	3.107754
4065	3.642235	2.825387
4066	3.47982	2.885232
4067	3.38718	3.079189
4068	3.306328	3.063817
4069	3.803557	2.803559
4070	3.252385	2.855466
4071	3.612955	2.912517
4072	3.386317	3.070301
4073	3.415508	2.822195
4074	3.107655	2.81049
4075	3.023885	2.870304
4076	3.04002	2.841416
4077	3.277096	2.977471
4078	3.396661	2.962981
4079	3.202937	2.967743
4080	3.26799	3.056082
4081	3.184147	3.323355
4082	3.176004	3.066908
4083	3.20613	3.050045
4084	2.999987	3.071583
4085	3.043866	2.985934
4086	2.873747	2.933028
4087	2.98757	2.93245
4088	3.078196	3.123628
4089	3.66178	3.174441
4090	3.352504	2.942021
4091	3.700181	2.843624
4092	3.589694	2.974681
4093	3.595485	3.006518
4094	3.669972	2.796265
4095	3.508726	3.118955
4096	3.489186	3.081411
4097	3.489875	2.83903
4098	3.783638	3.072249
4099	3.604625	2.522709
4100	3.677335	3.034096
4101	3.416897	3.179159
4102	3.195352	3.193625
4103	3.820168	3.28107
4104	3.894424	3.127071
4105	3.798008	2.843534
4106	3.394857	2.760199
4107	3.387913	2.944744
4108	3.5691	2.959933
4109	3.402597	2.692393
4110	3.24467	2.744371
4111	3.380435	2.688726
4112	3.259554	2.779184
4113	3.37507	2.812064
4114	3.466331	2.962408
4115	3.323777	3.085502
4116	3.222789	3.101897
4117	3.212846	3.015672
4118	3.357526	2.95644
4119	3.22427	2.96873
4120	3.289321	2.928053
4121	3.479696	2.96885
4122	3.167861	2.621627
4123	3.289961	3.117871
4124	2.987296	3.15866
4125	3.51447	3.086042
4126	3.01676	3.10943
4127	3.36251	3.272158
4128	3.284165	2.501849
4129	3.21776	3.107193
4130	3.31783	3.109074
4131	3.274366	3.20217
4132	3.254732	3.002157
4133	3.221983	3.092484
4134	3.152777	2.834133
4135	3.347931	2.743451
4136	3.208413	2.67599
4137	3.265246	2.865449
4138	2.964454	2.994587
4139	2.790343	3.082592
4140	3.160522	3.030388
4141	2.888301	2.844406
4142	3.132676	2.98425
4143	3.366319	3.031292
4144	3.287127	3.036365
4145	3.310792	2.981572
4146	3.444399	2.910058
4147	3.543132	3.15948
4148	3.588854	3.355532
4149	3.030429	3.319208
4150	3.677079	3.048216
4151	3.151386	3.311394
4152	3.425026	3.238162
4153	3.478748	3.031163
4154	3.070779	2.977298
4155	3.110417	2.983742
4156	3.365701	2.916907
4157	3.472352	3.175508
4158	3.535229	2.968381
4159	3.514796	2.877352
4160	3.350409	2.709263
4161	3.38461	3.449415
4162	3.58582	2.977737
4163	3.414168	3.071538
4164	3.36032	3.420043
4165	3.443995	3.303462
4166	3.235353	2.753992
4167	3.283666	2.756941
4168	3.215311	2.873004
4169	3.30045	2.804406
4170	3.238578	3.073104
4171	3.285692	3.080707
4172	3.092954	3.034804
4173	3.224834	2.722402
4174	3.281123	2.496789
4175	3.299376	3.136749
4176	3.309278	2.705163
4177	3.381241	2.913752
4178	3.104153	2.993783
4179	3.126276	2.97129
4180	3.152492	2.994014
4181	3.341609	3.250129
4182	3.42512	3.235957
4183	3.299859	3.268298
4184	3.159459	3.334905
4185	3.082389	2.986861
4186	2.852092	3.07361
4187	3.199006	3.117733
4188	3.134763	3.065099
4189	3.412983	3.061416
4190	3.169278	3.184257
4191	3.592843	3.31716
4192	2.929225	2.92186
4193	3.310484	3.353965
4194	3.636025	3.312965
4195	2.977227	3.262979
4196	3.361574	3.248524
4197	3.28472	3.322712
4198	3.299871	3.118268
4199	3.225437	3.270469
4200	3.439852	2.982994
4201	3.262694	3.104195
4202	3.197235	2.993549
4203	3.376954	3.037161
4204	3.488977	3.053935
4205	3.522513	3.3851
4206	3.059905	3.351962
4207	3.441125	3.097614
4208	3.185688	3.301883
4209	3.255263	3.393049
4210	3.337694	3.365241
4211	3.109114	3.210973
4212	3.457126	3.15499
4213	3.269776	3.280362
4214	3.491902	3.165243
4215	3.278085	3.392235
4216	3.132708	3.358225
4217	3.391659	3.580391
4218	3.183036	3.586153
4219	3.140727	3.054308
4220	3.096851	3.057697
4221	3.343032	3.012992
4222	2.975378	2.552156
4223	3.189143	2.776554
4224	3.105193	2.850918
4225	3.10187	2.895804
4226	3.079932	2.886668
4227	3.832919	2.890757
4228	3.507895	2.960038
4229	3.686754	3.123491
4230	3.149513	3.034798
4231	3.414908	2.980714
4232	3.418944	3.178905
4233	3.42196	3.147138
4234	3.415135	2.860507
4235	3.442516	2.908625
4236	3.417439	3.053585
4237	3.502977	2.951703
4238	3.606072	2.981505
4239	3.137192	3.036695
4240	3.510523	2.751416
4241	3.355094	2.935956
4242	3.292716	2.792187
4243	3.345527	2.918279
4244	3.177333	3.061449
4245	3.171537	2.726562
4246	3.235618	2.730364
4247	3.104746	3.0661
4248	2.998334	3.55333
4249	3.619579	3.326943
4250	3.613782	3.504009
4251	2.969856	3.437257
4252	3.357534	2.83017
4253	3.020528	3.098082
4254	3.406046	3.262692
4255	3.583935	2.653599
4256	3.395984	2.756047
4257	3.154239	2.725851
4258	3.032397	3.047572
4259	3.195963	2.725283
4260	3.214014	3.047118
4261	3.381527	3.096751
4262	3.418479	2.619289
4263	3.415158	3.02041
4264	3.380521	2.781083
4265	3.159784	2.902997
4266	3.084739	3.176331
4267	3.390297	3.138771
4268	3.087287	3.191424
4269	3.181919	3.373017
4270	3.275951	3.321214
4271	3.334688	3.334224
4272	3.268595	3.139171
4273	2.938898	3.195611
4274	3.28425	3.132512
4275	2.985174	3.061589
4276	3.153933	3.080465
4277	3.152783	3.056426
4278	3.345683	3.02608
4279	3.273052	3.269774
4280	3.074195	3.27851
4281	3.304048	3.144431
4282	3.250908	2.934467
4283	3.222351	2.967666
4284	3.419554	3.027991
4285	3.042869	3.00144
4286	3.302814	2.709777
4287	2.897554	2.972774
4288	3.109744	3.118819
4289	2.894424	3.241153
4290	2.916907	3.19933
4291	3.170303	3.302933
4292	3.265585	3.355367
4293	3.027625	2.964923
4294	3.155397	2.875779
4295	3.139105	2.827271
4296	3.136393	2.881691
4297	2.950015	2.86672
4298	3.117843	2.936597
4299	3.370313	2.830867
4300	3.390175	3.167672
4301	3.020778	3.063448
4302	3.359419	3.108957
4303	3.402192	2.946888
4304	3.251133	3.050468
4305	3.475186	3.035778
4306	3.358006	3.204527
4307	3.439157	2.848415
4308	3.16941	3.117112
4309	3.387483	3.099672
4310	3.352704	3.070617
4311	3.404672	3.081638
4312	3.576307	3.135344
4313	3.710853	3.174683
4314	3.710711	3.43907
4315	3.324239	3.282078
4316	3.048906	3.259631
4317	3.468855	2.90024
4318	3.279928	3.097446
4319	3.384099	3.238788
4320	3.683293	3.236535
4321	3.485991	2.720777
4322	3.576201	2.569544
4323	3.54455	2.846807
4324	3.387788	2.617249
4325	3.517653	2.620078
4326	3.51555	2.725462
4327	3.313331	2.739837
4328	3.297005	2.775421
4329	3.811347	2.746308
4330	3.871754	2.786392
4331	3.470742	2.997524
4332	3.277761	3.021
4333	3.343103	3.053255
4334	2.979719	3.026573
4335	3.17885	3.194856
4336	2.998258	2.998536
4337	3.253705	3.267179
4338	3.067397	2.653379
4339	3.054005	2.917955
4340	3.017376	2.81879
4341	3.274968	2.597109
4342	3.447409	2.905948
4343	3.427481	2.96395
4344	2.999954	2.925597
4345	3.251038	2.887391
4346	3.177891	3.016831
4347	3.25175	2.969257
4348	3.279303	3.20734
4349	3.014942	2.832851
4350	2.924016	2.720622
4351	3.326197	2.800187
4352	3.143149	2.962906
4353	3.26034	3.199954
4354	3.297414	3.240206
4355	3.439961	3.222474
4356	3.434041	3.303179
4357	3.300339	3.315124
4358	3.159633	3.31853
4359	3.535746	3.590915
4360	3.39169	3.32426
4361	3.319767	3.477515
4362	3.211248	3.286635
4363	3.40114	3.351746
4364	3.286698	3.385824
4365	3.228087	2.957505
4366	3.372091	3.340584
4367	3.414995	2.58465
4368	3.596487	2.800591
4369	3.581054	2.471369
4370	3.475247	3.019912
4371	3.748523	2.819651
4372	3.610287	2.904329
4373	3.532281	2.86942
4374	3.534852	2.776653
4375	3.513565	2.81457
4376	3.475024	2.945998
4377	3.641018	2.715856
4378	2.813154	3.359527
4379	3.285455	3.39206
4380	3.387286	3.315035
4381	3.155698	3.246163
4382	3.361854	3.179584
4383	3.430856	3.156773
4384	3.276693	2.979359
4385	3.331811	3.0102
4386	3.16861	3.252498
4387	3.142527	3.012937
4388	3.465842	2.488359
4389	2.953112	2.572131
4390	3.42441	2.743712
4391	3.396887	2.985904
4392	3.299494	3.114452
4393	3.418588	2.989716
4394	3.575039	2.965059
4395	3.58269	2.953714
4396	3.34044	2.756434
4397	3.494445	2.760561
4398	3.527748	2.812178
4399	3.49312	2.759769
4400	3.455839	2.755333
4401	3.314617	2.796334
4402	3.173927	2.87137
4403	3.067661	2.754287
4404	3.220016	2.610189
4405	3.164324	2.839746
4406	3.133498	3.10463
4407	3.11416	3.138673
4408	3.121219	2.944618
4409	3.10409	3.322003
4410	3.122508	3.130717
4411	3.131262	3.642332
4412	3.387736	3.260269
4413	2.997811	3.150834
4414	3.098625	3.165495
4415	3.445794	3.077089
4416	3.345542	2.892413
4417	3.409238	2.913316
4418	3.248554	3.218753
4419	3.262998	3.386757
4420	3.375561	3.32858
4421	3.333497	3.410442
4422	3.399894	3.052675
4423	3.412576	3.200026
4424	3.364984	3.054214
4425	3.290684	3.22093
4426	3.440209	3.098266
4427	3.634379	3.020015
4428	3.436002	3.00545
4429	3.78833	3.189935
4430	3.746226	3.334445
4431	3.40809	3.10663
4432	3.576352	3.346385
4433	3.501272	3.194624
4434	3.469548	3.243067
4435	3.411931	3.439408
4436	3.012101	3.232059
4437	3.464743	3.394031
4438	2.855762	3.171604
4439	3.174554	3.015905
4440	3.253547	2.681764
4441	3.367126	2.734558
4442	3.116263	3.04249
4443	3.648389	3.032546
4444	3.622787	3.336369
4445	3.231361	2.856671
4446	3.427878	3.174866
4447	3.418696	3.523203
4448	3.382643	3.108267
4449	3.434814	3.28097
4450	3.225149	3.315253
4451	3.272388	2.987366
4452	3.281248	2.967612
4453	3.296399	2.937006
4454	3.347146	2.835774
4455	3.227275	3.276122
4456	3.245062	3.203322
4457	3.219755	3.230663
4458	3.076804	3.2711
4459	2.805961	3.201405
4460	3.07282	3.218808
4461	3.095762	3.059668
4462	3.026428	3.165671
4463	3.141209	2.859014
4464	3.117309	2.842647
4465	3.24873	2.761973
4466	2.876954	2.602669
4467	3.210889	2.796523
4468	3.190471	2.838106
4469	3.224588	2.773855
4470	3.494627	2.738588
4471	3.327289	2.667193
4472	3.329928	2.916233
4473	3.228064	2.897478
4474	3.314013	3.160815
4475	3.348783	3.106956
4476	3.259487	2.842483
4477	3.325661	3.030827
4478	3.36622	2.726836
4479	3.352641	3.053438
4480	3.336641	2.59195
4481	3.379648	2.566347
4482	3.354534	3.210549
4483	3.317605	3.083196
4484	3.511127	3.488016
4485	3.501189	3.1975
4486	3.404218	3.615819
4487	3.296182	3.306485
4488	3.610375	3.247608
4489	3.339219	3.262907
4490	3.334511	2.963635
4491	3.157077	2.251113
4492	3.341987	2.724785
4493	3.254078	3.292601
4494	3.366508	3.3302
4495	3.205074	3.320119
4496	3.110268	3.208753
4497	3.369581	3.216822
4498	3.559208	3.446912
4499	3.102345	3.160038
4500	3.142803	3.183264
4501	2.747992	3.045487
4502	3.052247	2.699418
4503	3.211792	3.070659
4504	3.139472	3.118838
4505	2.774023	3.122301
4506	3.142415	3.020987
4507	3.261986	3.071064
4508	3.628651	2.8362
4509	2.776238	3.406622
4510	2.73794	3.398572
4511	3.058259	2.958748
4512	3.081233	3.016395
4513	3.310901	2.874134
4514	3.022508	3.125895
4515	3.084467	3.312689
4516	3.212529	3.424414
4517	2.933299	3.401172
4518	2.859101	3.522836
4519	3.142444	3.44464
4520	2.914392	3.119448
4521	3.35394	3.277832
4522	3.264439	3.376134
4523	3.090041	3.048043
4524	3.249855	2.994882
4525	3.464926	3.068734
4526	3.521964	2.898017
4527	3.977226	2.757048
4528	3.600502	2.718583
4529	3.544529	2.927683
4530	3.516752	3.087862
4531	3.354219	3.086101
4532	3.311592	3.100158
4533	3.344605	2.98699
4534	3.49427	3.145457
4535	3.617	3.295246
4536	3.589655	3.107589
4537	3.51184	3.119917
4538	3.244381	3.158959
4539	3.060822	3.119503
4540	3.326936	3.022215
4541	3.198523	2.858752
4542	2.969346	3.214236
4543	3.093342	3.177675
4544	3.63443	3.410296
4545	3.437944	3.066687
4546	3.805195	3.171535
4547	3.386951	2.977459
4548	3.6734	2.754909
4549	3.029052	2.818865
4550	3.670452	2.99005
4551	3.629919	3.058835
4552	3.668082	2.844466
4553	3.552077	3.063651
4554	3.106444	2.477102
4555	3.363697	3.005863
4556	3.639576	3.160661
4557	3.48018	2.802224
4558	3.131763	2.501932
4559	3.157918	2.56517
4560	3.465292	2.68287
4561	3.008943	2.732816
4562	3.129533	3.149321
4563	3.542471	3.162663
4564	3.40204	2.577242
4565	3.384119	2.644768
4566	3.306206	2.893925
4567	2.658594	2.885851
4568	3.169303	3.084809
4569	3.083799	3.04547
4570	3.11302	3.194417
4571	2.980765	3.778588
4572	3.311031	3.508413
4573	3.356835	3.585692
4574	3.094427	3.599045
4575	2.898851	3.650315
4576	2.935122	3.543869
4577	2.997237	3.493271
4578	2.975913	3.381873
4579	3.160645	3.277326
4580	3.165607	3.605914
4581	3.009885	3.530486
4582	3.374707	3.520644
4583	3.387428	2.998764
4584	3.181221	3.0084
4585	3.563764	3.067968
4586	2.852468	3.005465
4587	3.015879	3.418046
4588	3.063164	3.508706
4589	2.965456	3.104534
4590	3.166468	3.280144
4591	3.336002	3.013205
4592	3.544411	2.822283
4593	3.127358	2.569527
4594	3.249459	2.632808
4595	3.349189	2.59494
4596	3.427594	2.648769
4597	3.523541	3.241282
4598	3.612183	2.952707
4599	3.616135	3.129481
4600	3.453345	3.249468
4601	3.636328	3.185576
4602	3.611309	2.835566
4603	3.142671	2.993395
4604	3.193347	2.967883
4605	3.079211	2.979315
4606	3.116744	3.017841
4607	3.153901	3.045043
4608	3.171878	2.908492
4609	3.167551	2.644863
4610	3.209178	3.026144
4611	3.473439	3.057126
4612	3.258401	3.185569
4613	3.565636	3.200078
4614	3.431462	3.06531
4615	3.437734	3.182934
4616	3.546978	3.215635
4617	3.416551	2.739098
4618	3.584971	3.256962
4619	3.420295	2.879318
4620	3.19589	3.118425
4621	2.964823	3.062251
4622	3.092254	3.438099
4623	3.358082	3.775653
4624	3.044731	2.842408
4625	3.215213	3.35347
4626	3.195466	2.814502
4627	3.407218	3.258712
4628	3.439683	2.682604
4629	3.26492	2.791283
4630	3.602542	2.741379
4631	3.411625	2.860624
4632	3.335444	3.132368
4633	3.755859	3.109307
4634	2.992826	3.183978
4635	3.068414	3.343202
4636	3.517826	3.286865
4637	2.991946	2.992257
4638	3.047347	3.142535
4639	3.371963	2.972496
4640	3.824129	3.07862
4641	3.599485	3.332585
4642	3.230494	3.351357
4643	3.421126	3.339051
4644	3.1166	3.331537
4645	3.124388	3.050343
4646	3.399512	3.138409
4647	2.956302	3.157968
4648	4.045142	3.094443
4649	4.306427	3.036214
4650	4.13058	3.170104
4651	3.858553	3.188309
4652	3.804929	3.251526
4653	4.053247	3.177221
4654	3.351258	2.861825
4655	3.408244	3.049521
4656	3.105972	3.035662
4657	3.124466	3.188705
4658	3.098785	2.999286
4659	2.916036	3.30353
4660	3.577882	2.86888
4661	3.544294	3.096796
4662	3.561665	3.020475
4663	3.124784	3.229003
4664	2.911892	3.135751
4665	2.846467	3.11898
4666	2.630159	3.152175
4667	4.006453	3.058335
4668	3.869922	2.966547
4669	3.567595	3.282513
4670	3.649527	3.093051
4671	4.044879	2.916186
4672	3.819041	3.380181
4673	3.96204	3.398464
4674	4.11292	3.330388
4675	4.158676	3.148057
4676	3.911908	3.149576
4677	4.102841	3.111456
4678	3.137094	2.975121
4679	3.573728	3.212273
4680	2.999807	3.316339
4681	4.333033	3.353521
4682	3.346562	3.420389
4683	2.488124	3.381708
4684	2.663967	2.689028
4685	2.557708	3.110151
4686	2.805839	3.108774
4687	2.5584	3.000397
4688	2.923427	3.070713
4689	3.36078	2.878358
4690	2.828386	2.79564
4691	2.910775	2.62395
4692	3.498081	2.766931
4693	3.524715	2.892628
4694	3.035589	2.906062
4695	3.423511	3.040435
4696	3.041476	2.959154
4697	3.286348	3.107829
4698	3.13767	2.959283
4699	3.156536	2.969656
4700	3.27429	3.009719
4701	3.118203	3.104039
4702	2.812124	3.259785
4703	3.692446	3.385023
4704	3.667249	3.109068
4705	2.976087	2.760582
4706	3.38339	2.884486
4707	3.377255	2.782484
4708	3.410214	2.757242
4709	3.23473	2.864691
4710	3.289308	3.083354
4711	3.283774	3.036398
4712	3.125423	2.835592
4713	3.266293	2.884329
4714	3.423064	2.902574
4715	2.865081	2.908181
4716	3.703674	3.021838
4717	3.644491	3.097749
4718	3.150456	3.163163
4719	3.477119	3.279834
4720	3.533171	3.394565
4721	3.507718	3.330491
4722	3.10234	3.240981
4723	3.187009	3.063312
4724	3.592784	2.740001
4725	3.227797	2.77455
4726	3.292476	3.134439
4727	3.310516	3.131392
4728	3.262973	3.13673
4729	3.013725	2.987898
4730	3.11511	3.006763
4731	3.138385	2.973822
4732	3.821797	2.920164
4733	3.731479	3.151272
4734	3.835678	3.160649
4735	3.796104	3.040921
4736	3.786187	3.182732
4737	2.797766	3.237071
4738	2.931187	3.241245
4739	3.134302	3.421855
4740	2.914979	3.211383
4741	3.344454	3.190056
4742	2.843755	3.36454
4743	2.990428	3.310761
4744	3.017351	3.19608
4745	3.164571	3.210809
4746	3.27731	3.186868
4747	3.260956	3.255354
4748	3.45427	2.969691
4749	3.402258	3.141619
4750	3.10415	3.319132
4751	3.054618	3.318474
4752	2.990546	2.981116
4753	2.900971	2.969395
4754	3.313625	3.012794
4755	2.780016	2.917111
4756	3.199948	2.738939
4757	3.140702	3.11192
4758	3.323251	3.029717
4759	3.254183	3.138797
4760	3.002003	3.087513
4761	2.845893	3.016177
4762	2.884098	2.787398
4763	2.919107	2.796834
4764	3.22498	3.113041
4765	2.81009	3.125709
4766	3.450927	3.066169
4767	2.718199	3.126087
4768	2.500923	3.023152
4769	2.514389	3.010857
4770	2.626539	3.062514
4771	3.252804	3.189444
4772	3.121855	3.024637
4773	3.512188	3.185985
4774	3.406732	3.092627
4775	3.503221	2.822275
4776	3.495561	2.829577
4777	3.307279	2.860185
4778	3.468442	2.738179
4779	3.549274	2.768989
4780	3.684461	2.858066
4781	3.707514	2.792398
4782	3.726787	2.668064
4783	3.715185	2.860863
4784	3.4468	2.73326
4785	3.385802	2.738925
4786	3.18703	2.820788
4787	3.601617	2.79344
4788	3.308995	2.72163
4789	4.250115	2.789092
4790	3.463581	3.143587
4791	3.479379	3.340055
4792	3.580525	3.046291
4793	3.670044	2.963321
4794	3.251317	2.911394
4795	3.445866	2.908112
4796	3.496268	3.015951
4797	3.523375	2.859362
4798	3.513451	2.764416
4799	3.585833	2.891308
4800	3.497727	2.950646
4801	2.979011	3.039135
4802	3.126251	3.138564
4803	3.215638	3.383255
4804	3.28691	3.382442
4805	3.246755	3.29023
4806	3.212929	3.234724
4807	3.126292	3.333507
4808	3.332069	3.336287
4809	3.595275	3.189197
4810	3.440522	3.43827
4811	3.325676	3.087452
4812	3.286225	3.449857
4813	3.356798	3.410908
4814	3.460452	3.116161
4815	3.735888	3.09967
4816	3.680892	3.231056
4817	3.839294	3.309825
4818	3.755514	2.82041
4819	2.939637	3.065532
4820	3.32728	3.334395
4821	3.455061	2.725755
4822	3.352008	2.742411
4823	2.984722	3.157774
4824	2.875518	3.25287
4825	3.494862	3.240213
4826	3.574778	3.047073
4827	3.569954	3.524628
4828	3.522726	3.391837
4829	3.974428	3.625396
