"count"	"b2a"	"b2b"
1009	0.883986	1.081422
1010	1.186666	1.073855
1011	0.647479	1.156657
1012	0.717122	1.242144
1013	1.174878	0.955963
1014	1.009098	1.089935
1015	0.98478	1.016875
1016	1.012201	1.054364
1017	1.066336	0.82784
1018	1.06047	1.100231
1019	1.036398	0.951881
1020	0.935946	0.874266
1021	0.926899	1.206474
1022	1.16112	1.048924
1023	0.811684	0.949594
1024	0.874586	0.946854
1025	0.883424	1.118329
1026	1.144281	0.990019
1027	1.024741	0.985606
1028	0.817111	0.952348
1029	0.939524	1.211847
1030	0.975871	0.987817
1031	0.993646	1.105176
1032	1.261237	0.877793
1033	0.840728	0.931877
1034	0.996912	1.072455
1035	1.048891	1.054252
1036	1.062253	1.148603
1037	1.074125	1.197722
1038	0.93488	0.775629
1039	1.214413	0.78955
1040	1.158446	0.948842
1041	1.389633	0.926798
1042	1.289227	1.149072
1043	1.365543	1.263107
1044	1.184752	0.563894
1045	0.959282	0.897731
1046	1.09078	1.162963
1047	0.972999	0.839437
1048	1.002731	1.089826
1049	1.037877	0.716149
1050	1.042245	1.398886
1051	1.035914	1.466827
1052	1.01624	1.503653
1053	0.954167	0.911434
1054	0.962724	0.814698
1055	0.855243	1.13007
1056	0.945946	0.888477
1057	0.892333	1.270367
1058	0.97947	0.959444
1059	0.965113	0.975111
1060	1.034042	0.941026
1061	0.991832	0.917993
1062	1.084294	1.063934
1063	1.061235	0.804388
1064	1.059725	0.959426
1065	0.975726	0.983076
1066	1.111844	0.874917
1067	1.052668	0.91999
1068	1.137941	1.03745
1069	1.089853	0.991408
1070	0.978189	1.307705
1071	1.040018	1.366424
1072	1.004278	0.987229
1073	0.831611	0.885283
1074	1.022856	1.175163
1075	1.054845	1.197086
1076	1.016473	1.093922
1077	1.076366	1.104863
1078	0.952013	1.068768
1079	1.102996	0.956214
1080	1.115072	1.203698
1081	1.108478	1.173995
1082	1.057546	1.100552
1083	0.942332	1.19015
1084	1.007552	1.072627
1085	1.038754	1.065111
1086	1.025979	1.0744
1087	1.070682	1.079251
1088	0.900174	0.914009
1089	0.954665	1.070248
1090	0.694306	1.072772
1091	0.989619	0.875108
1092	1.136912	0.821936
1093	1.033798	1.001064
1094	1.064886	1.021035
1095	1.041036	1.04977
1096	1.024089	0.921393
1097	1.05931	1.093094
1098	0.988245	0.953644
1099	1.044729	1.025007
1100	0.854327	0.997839
1101	1.150352	1.006739
1102	1.259856	1.222004
1103	1.144311	0.943641
1104	0.939144	0.967277
1105	1.129166	1.172841
1106	0.922236	0.885642
1107	1.132012	0.774622
1108	1.053843	0.845068
1109	1.132991	1.064452
1110	1.039456	1.127226
1111	1.065146	1.065536
1112	1.144395	0.984877
1113	1.103587	1.220173
1114	0.886714	0.960132
1115	0.95562	1.135337
1116	1.017334	1.249314
1117	1.379383	1.032505
1118	1.186097	1.204701
1119	1.22968	1.155822
1120	1.015383	0.988938
1121	1.026772	1.180132
1122	1.00699	1.014228
1123	0.924262	1.064322
1124	0.984443	1.034121
1125	1.164035	1.154066
1126	0.92869	1.134165
1127	1.111252	0.990564
1128	1.015546	1.283693
1129	0.993034	1.166619
1130	1.023218	1.212278
1131	1.070825	0.919153
1132	1.065823	1.166047
1133	0.983563	0.807194
1134	1.070083	0.905024
1135	1.029123	1.089919
1136	0.893853	1.014445
1137	1.181931	0.973567
1138	0.901004	0.935391
1139	1.121479	0.94784
1140	1.085977	1.097668
1141	1.088511	0.938645
1142	0.996724	0.913234
1143	1.009342	0.75282
1144	1.004941	0.820931
1145	1.068703	1.26436
1146	1.138689	1.063945
1147	1.100079	0.993235
