1	8.012819	8.579970	0.328613	0.311546
2	5.802485	6.201440	0.056207	0.056513
3	3.652312	3.905893	-0.198961	-0.189157
4	1.493796	1.586423	-0.461318	-0.452961
5	1.498221	1.584296	-0.460962	-0.452420
6	3.647008	3.930174	-0.196898	-0.186567
7	5.843918	6.300187	0.063700	0.065830
8	8.010125	8.544146	0.326667	0.311281
9	11.578985	12.399663	0.763493	0.740788
10	8.004903	8.559631	0.322027	0.307180
11	5.749393	6.168553	0.046155	0.046486
12	3.643886	3.916673	-0.200223	-0.191254
13	1.490216	1.575979	-0.461356	-0.452575
14	1.494559	1.579818	-0.461681	-0.452624
15	3.685557	3.934986	-0.198088	-0.193133
16	5.818755	6.127712	0.056130	0.054778
17	7.927158	8.483510	0.322013	0.314814
18	11.441416	12.168714	0.724569	0.720693
19	7.917304	8.505655	0.316518	0.303572
20	5.622397	6.057421	0.045808	0.040510
21	3.656312	3.918133	-0.201177	-0.192104
22	1.486024	1.577540	-0.461112	-0.452049
23	1.492519	1.580710	-0.461592	-0.451733
24	3.678655	3.947436	-0.203521	-0.185663
25	5.737281	6.135701	0.045597	0.040440
26	7.949797	8.453289	0.319297	0.310083
27	11.160717	11.879724	0.705433	0.694467
28	7.934171	8.446284	0.316081	0.310779
29	5.554094	5.994678	0.043313	0.032088
30	3.656255	3.909502	-0.202261	-0.189297
31	1.486064	1.574207	-0.461271	-0.451676
32	1.485424	1.575310	-0.461510	-0.451237
33	3.710011	3.905221	-0.201183	-0.191622
34	5.607781	6.038619	0.039993	0.042651
35	7.941296	8.468870	0.302511	0.305169
36	11.074717	11.794428	0.697309	0.669308
37	7.945631	8.450186	0.314837	0.311329
38	5.553888	5.917976	0.031694	0.025461
39	3.658232	3.920347	-0.204403	-0.188483
40	1.486187	1.570669	-0.461444	-0.451637
41	1.484379	1.573264	-0.461824	-0.451091
42	3.669240	3.902510	-0.201995	-0.190226
43	5.610307	5.962069	0.040958	0.035270
44	7.935629	8.404698	0.313888	0.305814
45	10.979732	11.623264	0.674371	0.665284
46	7.965890	8.495669	0.305653	0.303677
47	5.528161	5.912075	0.030183	0.030735
48	3.638830	3.928926	-0.200844	-0.185423
49	1.484152	1.570369	-0.460657	-0.451190
50	1.480678	1.568950	-0.461300	-0.450999
51	3.664892	3.889535	-0.199191	-0.191704
52	5.538952	5.929986	0.031901	0.030853
53	7.880240	8.457123	0.316867	0.298762
54	10.857810	11.644197	0.667876	0.659795
55	7.897180	8.367849	0.310621	0.305386
56	5.499511	5.810514	0.024028	0.022280
57	3.622355	3.881880	-0.203143	-0.195351
58	1.481585	1.567605	-0.460684	-0.450741
59	1.478500	1.565320	-0.461010	-0.450700
60	3.673594	3.890447	-0.195557	-0.187676
61	5.519122	5.960529	0.031944	0.026912
62	7.907830	8.411636	0.314834	0.296230
63	10.863082	11.568984	0.668839	0.659914
64	7.866321	8.334510	0.311231	0.299399
65	5.468225	5.830828	0.027345	0.019915
66	3.647325	3.863257	-0.209041	-0.189061
67	1.479777	1.566316	-0.460019	-0.450138
68	1.474701	1.561301	-0.460622	-0.450006
69	3.662348	3.878786	-0.198156	-0.189087
70	5.527552	5.910360	0.028885	0.025979
71	7.864640	8.346321	0.313060	0.303059
72	10.919474	11.684132	0.668348	0.657156
73	7.950510	8.407309	0.307270	0.303856
74	5.482124	5.863616	0.031893	0.022496
75	3.656637	3.880214	-0.207212	-0.188656
76	1.479485	1.561831	-0.459733	-0.449394
77	1.475938	1.558502	-0.460097	-0.449902
78	3.676867	3.868586	-0.196603	-0.192193
79	5.534760	5.901406	0.034619	0.029956
80	7.806224	8.322750	0.313012	0.301895
81	10.869459	11.634994	0.674394	0.645870
82	7.940090	8.429418	0.305531	0.307530
83	5.511902	5.900059	0.027264	0.016885
84	3.678232	3.881894	-0.204124	-0.190119
85	1.476691	1.559574	-0.458900	-0.449268
86	1.476599	1.564411	-0.459706	-0.450005
87	3.626654	3.853770	-0.197462	-0.189432
88	5.507805	5.839435	0.033424	0.025372
89	7.849886	8.326574	0.314587	0.305112
90	10.795810	11.511699	0.667695	0.641589
91	7.924661	8.481986	0.306769	0.306701
92	5.509385	5.940556	0.024264	0.020324
93	3.674115	3.903951	-0.201516	-0.188986
94	1.472187	1.559494	-0.458520	-0.448919
95	1.470225	1.558989	-0.458390	-0.449310
96	3.638179	3.872970	-0.199031	-0.190407
97	5.527410	5.861337	0.028811	0.032064
98	7.812369	8.382723	0.318953	0.307842
99	10.788058	11.495805	0.668031	0.633431
100	7.935434	8.433443	0.311561	0.310243
1	7.842452	8.600137	0.314028	0.323098
2	5.811289	6.260161	0.060937	0.056200
3	3.703515	3.995145	-0.188086	-0.195531
4	1.450138	1.589852	-0.461546	-0.461504
5	1.452639	1.589784	-0.461335	-0.461830
6	3.680842	3.991123	-0.187847	-0.194667
7	5.826886	6.277489	0.055813	0.064720
8	7.871818	8.614411	0.315808	0.334774
9	11.407943	12.587624	0.757076	0.753610
10	7.864943	8.587300	0.315628	0.328517
11	5.698358	6.204153	0.045396	0.051320
12	3.723245	4.009551	-0.189110	-0.198072
13	1.448205	1.580380	-0.461804	-0.461002
14	1.450498	1.584730	-0.461411	-0.461724
15	3.695304	3.989671	-0.193928	-0.198797
16	5.622118	6.235141	0.051196	0.056616
17	7.815587	8.510475	0.316673	0.316510
18	11.216610	12.234678	0.719140	0.729560
19	7.807856	8.530706	0.302216	0.320908
20	5.590374	6.169686	0.040343	0.039528
21	3.707449	3.969486	-0.191064	-0.195051
22	1.447382	1.582259	-0.461388	-0.461104
23	1.449868	1.582251	-0.461190	-0.460852
24	3.687968	3.976882	-0.192296	-0.199681
25	5.622505	6.083414	0.042091	0.044339
26	7.756475	8.441305	0.309146	0.313240
27	10.933893	12.036696	0.703191	0.701811
28	7.794738	8.489153	0.312971	0.312353
29	5.545262	6.098209	0.036509	0.029175
30	3.718668	3.983825	-0.186637	-0.199867
31	1.444249	1.579545	-0.461791	-0.460759
32	1.441166	1.579760	-0.461137	-0.460489
33	3.660741	3.934026	-0.195966	-0.199827
34	5.563585	6.076079	0.035735	0.041241
35	7.734314	8.426508	0.307704	0.317906
36	10.964206	11.956682	0.687254	0.681428
37	7.816218	8.507196	0.306456	0.315928
38	5.492509	6.074192	0.036765	0.035430
39	3.734227	3.977055	-0.186879	-0.195039
40	1.443053	1.577450	-0.461734	-0.460502
41	1.440337	1.576001	-0.461501	-0.460779
42	3.653391	3.963748	-0.196279	-0.202830
43	5.524402	5.988094	0.031199	0.036059
44	7.696489	8.483049	0.306066	0.320379
45	10.779001	11.865023	0.679394	0.672859
46	7.783089	8.543529	0.299754	0.321808
47	5.504871	6.050911	0.027393	0.026767
48	3.679525	3.967988	-0.189069	-0.198356
49	1.440509	1.575732	-0.460784	-0.460213
50	1.436623	1.573325	-0.460265	-0.460359
